data_czas,tura,faza,nacja,kategoria_akcji,jednostka_glowna,jednostki_wspierajace,zlozonsc_akcji,wymagana_koordynacja,typ_formacji,przewaga_terenu,oczekiwana_reakcja_wroga,wskazniki_sukcesu,czas_wykonania_ms,liczba_mikro_decyzji,wspolpraca_jednostek,innowacja_taktyczna,ograniczenie_ryzyka,plan_awaryjny_gotowy
2025-09-17 21:54:53,,,Polska,resupply_detailed,Z_Batalion__2_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=7 | AFTER: fuel=3 combat=7,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 6/6 | BUDGET_ALLOCATED: 6 | PE_REMAINING: 2,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,Z_Pluton__2_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,TL_Kompania__2_Batalion_Pancerny,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,Z_Pluton__2_Oddzia_Rozpoznawczy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,Z_Batalion__2_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,grouping,Polska,group_formation,GROUP_1,3,N/A,True,group,N/A,N/A,"target=(24,-7)",N/A,N/A,0.0,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,grouping,Polska,group_formation,GROUP_3,1,N/A,True,group,N/A,N/A,"target=(15,-6)",N/A,N/A,0.0,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,adaptive_autonomous,P_Batalion__2_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,"Advanced auto mode: group 1 (strategy: TIED, aggr: 0.5)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,adaptive_autonomous,P_Pluton__2_Kompania_Grenadier_w_20250913214010,N/A,N/A,N/A,N/A,N/A,N/A,"Advanced auto mode: group 2 (strategy: TIED, aggr: 0.5)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,turn_summary,TURN_END,N/A,N/A,N/A,N/A,N/A,N/A,"Turn completed: 2/8 units moved, 3 groups (advanced)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,turn_begin,TURN_START,N/A,N/A,N/A,N/A,N/A,N/A,AI Commander turn started for player 3,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 5 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 5 | BUDGET_AVAILABLE: 7 | UNITS_REQUIRING_HELP: 4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=0 combat=11 | AFTER: fuel=1 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 3 | UNITS_RESUPPLIED: 3/4 | BUDGET_ALLOCATED: 7 | PE_REMAINING: 12,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,2,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 6 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 6 | BUDGET_AVAILABLE: 6 | UNITS_REQUIRING_HELP: 4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=0 combat=11 | AFTER: fuel=1 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 4 | UNITS_RESUPPLIED: 4/4 | BUDGET_ALLOCATED: 6 | PE_REMAINING: 8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:53,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:54:53,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:54,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:54:54,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 6 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 6 | BUDGET_AVAILABLE: 5 | UNITS_REQUIRING_HELP: 4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=0 combat=11 | AFTER: fuel=1 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 4 | UNITS_RESUPPLIED: 4/4 | BUDGET_ALLOCATED: 5 | PE_REMAINING: 4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:54,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:54:54,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:54,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty_20250913214024,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:54,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:54,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Polska,adaptive_autonomous,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,"Advanced auto mode: group 4 (strategy: TIED, aggr: 0.5)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Polska,turn_summary,TURN_END,N/A,N/A,N/A,N/A,N/A,N/A,"Turn completed: 1/9 units moved, 4 groups (advanced)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,turn_begin,TURN_START,N/A,N/A,N/A,N/A,N/A,N/A,AI Commander turn started for player 5,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 4 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 4 | BUDGET_AVAILABLE: 9 | UNITS_REQUIRING_HELP: 4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 3 | UNITS_RESUPPLIED: 3/4 | BUDGET_ALLOCATED: 9 | PE_REMAINING: 16,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 6 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 6 | BUDGET_AVAILABLE: 8 | UNITS_REQUIRING_HELP: 5,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 4 | UNITS_RESUPPLIED: 4/5 | BUDGET_ALLOCATED: 8 | PE_REMAINING: 12,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,3,N/A,29,45.0,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 6 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,Z_Kompania__5_Unterst_tzungs_Bataillon,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_detailed,Z_Pluton__5_Unterst_tzungs_Bataillon_20250913214038,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,,,Niemcy,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 5 | UNITS_RESUPPLIED: 5/6 | BUDGET_ALLOCATED: 6 | PE_REMAINING: 7,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,P_Pluton__5_Infanterie_Regiment,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,AC_Kompania__5_schwere_Artillerie,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:54:55,,,Niemcy,second_move,AL_Batalion__5_Artillerie_Abteilung,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:54:55,N/A,target_selection,Niemcy,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,45.0,N/A,False,N/A
